date,index,pm25,Time,Date,day_of_week,Month
2018-02-13 22:00:00,1405,136.0,22:00:00,2018-02-13,Tuesday,February
2018-02-13 23:00:00,1404,114.0,23:00:00,2018-02-13,Tuesday,February
2018-02-14 00:00:00,1403,93.0,00:00:00,2018-02-14,Wednesday,February
2018-02-14 01:00:00,1402,88.0,01:00:00,2018-02-14,Wednesday,February
2018-02-14 02:00:00,1401,88.0,02:00:00,2018-02-14,Wednesday,February
2018-02-14 03:00:00,1400,113.0,03:00:00,2018-02-14,Wednesday,February
2018-02-14 04:00:00,1399,71.0,04:00:00,2018-02-14,Wednesday,February
2018-02-14 05:00:00,1398,44.0,05:00:00,2018-02-14,Wednesday,February
2018-02-14 06:00:00,1397,95.0,06:00:00,2018-02-14,Wednesday,February
2018-02-14 07:00:00,1396,247.0,07:00:00,2018-02-14,Wednesday,February
2018-02-14 08:00:00,1395,313.0,08:00:00,2018-02-14,Wednesday,February
2018-02-14 09:00:00,1394,293.0,09:00:00,2018-02-14,Wednesday,February
2018-02-14 10:00:00,1393,295.0,10:00:00,2018-02-14,Wednesday,February
2018-02-14 11:00:00,1392,196.0,11:00:00,2018-02-14,Wednesday,February
2018-02-14 12:00:00,1391,11.0,12:00:00,2018-02-14,Wednesday,February
2018-02-14 13:00:00,1390,,13:00:00,2018-02-14,Wednesday,February
2018-02-14 14:00:00,1389,5.0,14:00:00,2018-02-14,Wednesday,February
2018-02-14 15:00:00,1388,27.0,15:00:00,2018-02-14,Wednesday,February
2018-02-14 16:00:00,1387,24.0,16:00:00,2018-02-14,Wednesday,February
2018-02-14 17:00:00,1386,18.0,17:00:00,2018-02-14,Wednesday,February
2018-02-14 18:00:00,1385,44.0,18:00:00,2018-02-14,Wednesday,February
2018-02-14 19:00:00,1384,61.0,19:00:00,2018-02-14,Wednesday,February
2018-02-14 20:00:00,1383,69.0,20:00:00,2018-02-14,Wednesday,February
2018-02-14 21:00:00,1382,68.0,21:00:00,2018-02-14,Wednesday,February
2018-02-14 22:00:00,1381,96.0,22:00:00,2018-02-14,Wednesday,February
2018-02-14 23:00:00,1380,93.0,23:00:00,2018-02-14,Wednesday,February
2018-02-15 00:00:00,1379,208.0,00:00:00,2018-02-15,Thursday,February
2018-02-15 01:00:00,1378,198.0,01:00:00,2018-02-15,Thursday,February
2018-02-15 02:00:00,1377,136.0,02:00:00,2018-02-15,Thursday,February
2018-02-15 03:00:00,1376,192.0,03:00:00,2018-02-15,Thursday,February
2018-02-15 04:00:00,1375,213.0,04:00:00,2018-02-15,Thursday,February
2018-02-15 05:00:00,1374,313.0,05:00:00,2018-02-15,Thursday,February
2018-02-15 06:00:00,1373,314.0,06:00:00,2018-02-15,Thursday,February
2018-02-15 07:00:00,1372,335.0,07:00:00,2018-02-15,Thursday,February
2018-02-15 08:00:00,1371,311.0,08:00:00,2018-02-15,Thursday,February
2018-02-15 09:00:00,1370,302.0,09:00:00,2018-02-15,Thursday,February
2018-02-15 10:00:00,1369,256.0,10:00:00,2018-02-15,Thursday,February
2018-02-15 11:00:00,1368,48.0,11:00:00,2018-02-15,Thursday,February
2018-02-15 12:00:00,1367,,12:00:00,2018-02-15,Thursday,February
2018-02-15 13:00:00,2460,,13:00:00,2018-02-15,Thursday,February
2018-02-15 14:00:00,1366,93.0,14:00:00,2018-02-15,Thursday,February
2018-02-15 15:00:00,1365,89.0,15:00:00,2018-02-15,Thursday,February
2018-02-15 16:00:00,1364,78.0,16:00:00,2018-02-15,Thursday,February
2018-02-15 17:00:00,1363,71.0,17:00:00,2018-02-15,Thursday,February
2018-02-15 18:00:00,1362,63.0,18:00:00,2018-02-15,Thursday,February
2018-02-15 19:00:00,1361,75.0,19:00:00,2018-02-15,Thursday,February
2018-02-15 20:00:00,1360,87.0,20:00:00,2018-02-15,Thursday,February
2018-02-15 21:00:00,1359,83.0,21:00:00,2018-02-15,Thursday,February
2018-02-15 22:00:00,1358,163.0,22:00:00,2018-02-15,Thursday,February
2018-02-15 23:00:00,1357,182.0,23:00:00,2018-02-15,Thursday,February
2018-02-16 00:00:00,1356,177.0,00:00:00,2018-02-16,Friday,February
2018-02-16 01:00:00,1355,206.0,01:00:00,2018-02-16,Friday,February
2018-02-16 02:00:00,1354,278.0,02:00:00,2018-02-16,Friday,February
2018-02-16 03:00:00,1353,242.0,03:00:00,2018-02-16,Friday,February
2018-02-16 04:00:00,1352,308.0,04:00:00,2018-02-16,Friday,February
2018-02-16 05:00:00,1351,308.0,05:00:00,2018-02-16,Friday,February
2018-02-16 06:00:00,1350,320.0,06:00:00,2018-02-16,Friday,February
2018-02-16 07:00:00,1349,344.0,07:00:00,2018-02-16,Friday,February
2018-02-16 08:00:00,1348,335.0,08:00:00,2018-02-16,Friday,February
2018-02-16 09:00:00,1347,248.0,09:00:00,2018-02-16,Friday,February
2018-02-16 10:00:00,1346,28.0,10:00:00,2018-02-16,Friday,February
2018-02-16 11:00:00,1345,44.0,11:00:00,2018-02-16,Friday,February
2018-02-16 12:00:00,1344,63.0,12:00:00,2018-02-16,Friday,February
2018-02-16 13:00:00,1343,93.0,13:00:00,2018-02-16,Friday,February
2018-02-16 14:00:00,1342,108.0,14:00:00,2018-02-16,Friday,February
2018-02-16 15:00:00,1341,117.0,15:00:00,2018-02-16,Friday,February
2018-02-16 16:00:00,1340,74.0,16:00:00,2018-02-16,Friday,February
2018-02-16 17:00:00,1339,94.0,17:00:00,2018-02-16,Friday,February
2018-02-16 18:00:00,1338,98.0,18:00:00,2018-02-16,Friday,February
2018-02-16 19:00:00,1337,118.0,19:00:00,2018-02-16,Friday,February
2018-02-16 20:00:00,1336,131.0,20:00:00,2018-02-16,Friday,February
2018-02-16 21:00:00,1335,192.0,21:00:00,2018-02-16,Friday,February
2018-02-16 22:00:00,1334,274.0,22:00:00,2018-02-16,Friday,February
2018-02-16 23:00:00,1333,247.0,23:00:00,2018-02-16,Friday,February
2018-02-17 00:00:00,1332,209.0,00:00:00,2018-02-17,Saturday,February
2018-02-17 01:00:00,1331,234.0,01:00:00,2018-02-17,Saturday,February
2018-02-17 02:00:00,1330,325.0,02:00:00,2018-02-17,Saturday,February
2018-02-17 03:00:00,1329,334.0,03:00:00,2018-02-17,Saturday,February
2018-02-17 04:00:00,1328,301.0,04:00:00,2018-02-17,Saturday,February
2018-02-17 05:00:00,1327,241.0,05:00:00,2018-02-17,Saturday,February
2018-02-17 06:00:00,1326,180.0,06:00:00,2018-02-17,Saturday,February
2018-02-17 07:00:00,1325,244.0,07:00:00,2018-02-17,Saturday,February
2018-02-17 08:00:00,1324,170.0,08:00:00,2018-02-17,Saturday,February
2018-02-17 09:00:00,1323,106.0,09:00:00,2018-02-17,Saturday,February
2018-02-17 10:00:00,1322,115.0,10:00:00,2018-02-17,Saturday,February
2018-02-17 11:00:00,1321,134.0,11:00:00,2018-02-17,Saturday,February
2018-02-17 12:00:00,1320,196.0,12:00:00,2018-02-17,Saturday,February
2018-02-17 13:00:00,1319,118.0,13:00:00,2018-02-17,Saturday,February
2018-02-17 14:00:00,1318,95.0,14:00:00,2018-02-17,Saturday,February
2018-02-17 15:00:00,1317,87.0,15:00:00,2018-02-17,Saturday,February
2018-02-17 16:00:00,1316,70.0,16:00:00,2018-02-17,Saturday,February
2018-02-17 17:00:00,1315,65.0,17:00:00,2018-02-17,Saturday,February
2018-02-17 18:00:00,1314,100.0,18:00:00,2018-02-17,Saturday,February
2018-02-17 19:00:00,1313,126.0,19:00:00,2018-02-17,Saturday,February
2018-02-17 20:00:00,1312,107.0,20:00:00,2018-02-17,Saturday,February
2018-02-17 21:00:00,1311,150.0,21:00:00,2018-02-17,Saturday,February
2018-02-17 22:00:00,1310,228.0,22:00:00,2018-02-17,Saturday,February
2018-02-17 23:00:00,1309,257.0,23:00:00,2018-02-17,Saturday,February
2018-02-18 00:00:00,1308,226.0,00:00:00,2018-02-18,Sunday,February
2018-02-18 01:00:00,1307,282.0,01:00:00,2018-02-18,Sunday,February
2018-02-18 02:00:00,1306,323.0,02:00:00,2018-02-18,Sunday,February
2018-02-18 03:00:00,1305,384.0,03:00:00,2018-02-18,Sunday,February
2018-02-18 04:00:00,1304,363.0,04:00:00,2018-02-18,Sunday,February
2018-02-18 05:00:00,2461,,05:00:00,2018-02-18,Sunday,February
2018-02-18 06:00:00,1303,358.0,06:00:00,2018-02-18,Sunday,February
2018-02-18 07:00:00,1302,,07:00:00,2018-02-18,Sunday,February
2018-02-18 08:00:00,1301,5.0,08:00:00,2018-02-18,Sunday,February
2018-02-18 09:00:00,1300,29.0,09:00:00,2018-02-18,Sunday,February
2018-02-18 10:00:00,1299,184.0,10:00:00,2018-02-18,Sunday,February
2018-02-18 11:00:00,1298,306.0,11:00:00,2018-02-18,Sunday,February
2018-02-18 12:00:00,1297,149.0,12:00:00,2018-02-18,Sunday,February
2018-02-18 13:00:00,1296,16.0,13:00:00,2018-02-18,Sunday,February
2018-02-18 14:00:00,1295,45.0,14:00:00,2018-02-18,Sunday,February
2018-02-18 15:00:00,1294,77.0,15:00:00,2018-02-18,Sunday,February
2018-02-18 16:00:00,1293,94.0,16:00:00,2018-02-18,Sunday,February
2018-02-18 17:00:00,1292,26.0,17:00:00,2018-02-18,Sunday,February
2018-02-18 18:00:00,1291,28.0,18:00:00,2018-02-18,Sunday,February
2018-02-18 19:00:00,1290,76.0,19:00:00,2018-02-18,Sunday,February
2018-02-18 20:00:00,1289,95.0,20:00:00,2018-02-18,Sunday,February
2018-02-18 21:00:00,1288,137.0,21:00:00,2018-02-18,Sunday,February
2018-02-18 22:00:00,1287,194.0,22:00:00,2018-02-18,Sunday,February
2018-02-18 23:00:00,1286,235.0,23:00:00,2018-02-18,Sunday,February
2018-02-19 00:00:00,1285,239.0,00:00:00,2018-02-19,Monday,February
2018-02-19 01:00:00,1284,314.0,01:00:00,2018-02-19,Monday,February
2018-02-19 02:00:00,1283,382.0,02:00:00,2018-02-19,Monday,February
2018-02-19 03:00:00,1282,362.0,03:00:00,2018-02-19,Monday,February
2018-02-19 04:00:00,1281,346.0,04:00:00,2018-02-19,Monday,February
2018-02-19 05:00:00,1280,334.0,05:00:00,2018-02-19,Monday,February
2018-02-19 06:00:00,1279,332.0,06:00:00,2018-02-19,Monday,February
2018-02-19 07:00:00,1278,385.0,07:00:00,2018-02-19,Monday,February
2018-02-19 08:00:00,1277,337.0,08:00:00,2018-02-19,Monday,February
2018-02-19 09:00:00,1276,306.0,09:00:00,2018-02-19,Monday,February
2018-02-19 10:00:00,1275,217.0,10:00:00,2018-02-19,Monday,February
2018-02-19 11:00:00,1274,139.0,11:00:00,2018-02-19,Monday,February
2018-02-19 12:00:00,1273,49.0,12:00:00,2018-02-19,Monday,February
2018-02-19 13:00:00,1272,59.0,13:00:00,2018-02-19,Monday,February
2018-02-19 14:00:00,1271,80.0,14:00:00,2018-02-19,Monday,February
2018-02-19 15:00:00,1270,74.0,15:00:00,2018-02-19,Monday,February
2018-02-19 16:00:00,2462,,16:00:00,2018-02-19,Monday,February
2018-02-19 17:00:00,2463,,17:00:00,2018-02-19,Monday,February
2018-02-19 18:00:00,2464,,18:00:00,2018-02-19,Monday,February
2018-02-19 19:00:00,2465,,19:00:00,2018-02-19,Monday,February
2018-02-19 20:00:00,1269,152.0,20:00:00,2018-02-19,Monday,February
2018-02-19 21:00:00,1268,189.0,21:00:00,2018-02-19,Monday,February
2018-02-19 22:00:00,1267,289.0,22:00:00,2018-02-19,Monday,February
2018-02-19 23:00:00,1266,314.0,23:00:00,2018-02-19,Monday,February
2018-02-20 00:00:00,1265,358.0,00:00:00,2018-02-20,Tuesday,February
2018-02-20 01:00:00,1264,366.0,01:00:00,2018-02-20,Tuesday,February
2018-02-20 02:00:00,1263,365.0,02:00:00,2018-02-20,Tuesday,February
2018-02-20 03:00:00,1262,340.0,03:00:00,2018-02-20,Tuesday,February
2018-02-20 04:00:00,1261,373.0,04:00:00,2018-02-20,Tuesday,February
2018-02-20 05:00:00,1260,360.0,05:00:00,2018-02-20,Tuesday,February
2018-02-20 06:00:00,1259,348.0,06:00:00,2018-02-20,Tuesday,February
2018-02-20 07:00:00,1258,333.0,07:00:00,2018-02-20,Tuesday,February
2018-02-20 08:00:00,1257,240.0,08:00:00,2018-02-20,Tuesday,February
2018-02-20 09:00:00,1256,211.0,09:00:00,2018-02-20,Tuesday,February
2018-02-20 10:00:00,1255,293.0,10:00:00,2018-02-20,Tuesday,February
2018-02-20 11:00:00,1254,163.0,11:00:00,2018-02-20,Tuesday,February
2018-02-20 12:00:00,1253,90.0,12:00:00,2018-02-20,Tuesday,February
2018-02-20 13:00:00,1252,104.0,13:00:00,2018-02-20,Tuesday,February
2018-02-20 14:00:00,1251,127.0,14:00:00,2018-02-20,Tuesday,February
2018-02-20 15:00:00,1250,94.0,15:00:00,2018-02-20,Tuesday,February
2018-02-20 16:00:00,1249,71.0,16:00:00,2018-02-20,Tuesday,February
2018-02-20 17:00:00,1248,46.0,17:00:00,2018-02-20,Tuesday,February
2018-02-20 18:00:00,1247,58.0,18:00:00,2018-02-20,Tuesday,February
2018-02-20 19:00:00,1246,79.0,19:00:00,2018-02-20,Tuesday,February
2018-02-20 20:00:00,1245,137.0,20:00:00,2018-02-20,Tuesday,February
2018-02-20 21:00:00,1244,147.0,21:00:00,2018-02-20,Tuesday,February
2018-02-20 22:00:00,1243,171.0,22:00:00,2018-02-20,Tuesday,February
2018-02-20 23:00:00,1242,284.0,23:00:00,2018-02-20,Tuesday,February
2018-02-21 00:00:00,1241,343.0,00:00:00,2018-02-21,Wednesday,February
2018-02-21 01:00:00,1240,371.0,01:00:00,2018-02-21,Wednesday,February
2018-02-21 02:00:00,1239,345.0,02:00:00,2018-02-21,Wednesday,February
2018-02-21 03:00:00,1238,323.0,03:00:00,2018-02-21,Wednesday,February
2018-02-21 04:00:00,1237,321.0,04:00:00,2018-02-21,Wednesday,February
2018-02-21 05:00:00,1236,334.0,05:00:00,2018-02-21,Wednesday,February
2018-02-21 06:00:00,1235,338.0,06:00:00,2018-02-21,Wednesday,February
2018-02-21 07:00:00,1234,377.0,07:00:00,2018-02-21,Wednesday,February
2018-02-21 08:00:00,1233,335.0,08:00:00,2018-02-21,Wednesday,February
2018-02-21 09:00:00,1232,303.0,09:00:00,2018-02-21,Wednesday,February
2018-02-21 10:00:00,1231,249.0,10:00:00,2018-02-21,Wednesday,February
2018-02-21 11:00:00,1230,168.0,11:00:00,2018-02-21,Wednesday,February
2018-02-21 12:00:00,1229,132.0,12:00:00,2018-02-21,Wednesday,February
2018-02-21 13:00:00,1228,65.0,13:00:00,2018-02-21,Wednesday,February
2018-02-21 14:00:00,1227,54.0,14:00:00,2018-02-21,Wednesday,February
2018-02-21 15:00:00,1226,121.0,15:00:00,2018-02-21,Wednesday,February
2018-02-21 16:00:00,1225,127.0,16:00:00,2018-02-21,Wednesday,February
2018-02-21 17:00:00,1224,110.0,17:00:00,2018-02-21,Wednesday,February
2018-02-21 18:00:00,1223,93.0,18:00:00,2018-02-21,Wednesday,February
2018-02-21 19:00:00,1222,94.0,19:00:00,2018-02-21,Wednesday,February
2018-02-21 20:00:00,1221,163.0,20:00:00,2018-02-21,Wednesday,February
2018-02-21 21:00:00,1220,327.0,21:00:00,2018-02-21,Wednesday,February
2018-02-21 22:00:00,1219,327.0,22:00:00,2018-02-21,Wednesday,February
2018-02-21 23:00:00,1218,329.0,23:00:00,2018-02-21,Wednesday,February
2018-02-22 00:00:00,1217,318.0,00:00:00,2018-02-22,Thursday,February
2018-02-22 01:00:00,1216,319.0,01:00:00,2018-02-22,Thursday,February
2018-02-22 02:00:00,1215,297.0,02:00:00,2018-02-22,Thursday,February
2018-02-22 03:00:00,1214,330.0,03:00:00,2018-02-22,Thursday,February
2018-02-22 04:00:00,1213,372.0,04:00:00,2018-02-22,Thursday,February
2018-02-22 05:00:00,1212,414.0,05:00:00,2018-02-22,Thursday,February
2018-02-22 06:00:00,1211,402.0,06:00:00,2018-02-22,Thursday,February
2018-02-22 07:00:00,1210,369.0,07:00:00,2018-02-22,Thursday,February
2018-02-22 08:00:00,1209,357.0,08:00:00,2018-02-22,Thursday,February
2018-02-22 09:00:00,1208,404.0,09:00:00,2018-02-22,Thursday,February
2018-02-22 10:00:00,1207,387.0,10:00:00,2018-02-22,Thursday,February
2018-02-22 11:00:00,1206,273.0,11:00:00,2018-02-22,Thursday,February
2018-02-22 12:00:00,1205,66.0,12:00:00,2018-02-22,Thursday,February
2018-02-22 13:00:00,1204,32.0,13:00:00,2018-02-22,Thursday,February
2018-02-22 14:00:00,1203,40.0,14:00:00,2018-02-22,Thursday,February
2018-02-22 15:00:00,1202,,15:00:00,2018-02-22,Thursday,February
2018-02-22 16:00:00,1201,36.0,16:00:00,2018-02-22,Thursday,February
2018-02-22 17:00:00,1200,53.0,17:00:00,2018-02-22,Thursday,February
2018-02-22 18:00:00,1199,88.0,18:00:00,2018-02-22,Thursday,February
2018-02-22 19:00:00,1198,83.0,19:00:00,2018-02-22,Thursday,February
2018-02-22 20:00:00,1197,128.0,20:00:00,2018-02-22,Thursday,February
2018-02-22 21:00:00,1196,218.0,21:00:00,2018-02-22,Thursday,February
2018-02-22 22:00:00,1195,205.0,22:00:00,2018-02-22,Thursday,February
2018-02-22 23:00:00,1194,137.0,23:00:00,2018-02-22,Thursday,February
2018-02-23 00:00:00,1193,196.0,00:00:00,2018-02-23,Friday,February
2018-02-23 01:00:00,1192,223.0,01:00:00,2018-02-23,Friday,February
2018-02-23 02:00:00,1191,239.0,02:00:00,2018-02-23,Friday,February
2018-02-23 03:00:00,1190,267.0,03:00:00,2018-02-23,Friday,February
2018-02-23 04:00:00,1189,150.0,04:00:00,2018-02-23,Friday,February
2018-02-23 05:00:00,1188,222.0,05:00:00,2018-02-23,Friday,February
2018-02-23 06:00:00,1187,240.0,06:00:00,2018-02-23,Friday,February
2018-02-23 07:00:00,1186,316.0,07:00:00,2018-02-23,Friday,February
2018-02-23 08:00:00,1185,318.0,08:00:00,2018-02-23,Friday,February
2018-02-23 09:00:00,1184,342.0,09:00:00,2018-02-23,Friday,February
2018-02-23 10:00:00,1183,337.0,10:00:00,2018-02-23,Friday,February
2018-02-23 11:00:00,1182,301.0,11:00:00,2018-02-23,Friday,February
2018-02-23 12:00:00,1181,175.0,12:00:00,2018-02-23,Friday,February
2018-02-23 13:00:00,1180,208.0,13:00:00,2018-02-23,Friday,February
2018-02-23 14:00:00,1179,258.0,14:00:00,2018-02-23,Friday,February
2018-02-23 15:00:00,1178,202.0,15:00:00,2018-02-23,Friday,February
2018-02-23 16:00:00,1177,171.0,16:00:00,2018-02-23,Friday,February
2018-02-23 17:00:00,1176,151.0,17:00:00,2018-02-23,Friday,February
2018-02-23 18:00:00,1175,112.0,18:00:00,2018-02-23,Friday,February
2018-02-23 19:00:00,1174,149.0,19:00:00,2018-02-23,Friday,February
2018-02-23 20:00:00,1173,175.0,20:00:00,2018-02-23,Friday,February
2018-02-23 21:00:00,1172,206.0,21:00:00,2018-02-23,Friday,February
2018-02-23 22:00:00,1171,244.0,22:00:00,2018-02-23,Friday,February
2018-02-23 23:00:00,1170,315.0,23:00:00,2018-02-23,Friday,February
2018-02-24 00:00:00,1169,312.0,00:00:00,2018-02-24,Saturday,February
2018-02-24 01:00:00,1168,315.0,01:00:00,2018-02-24,Saturday,February
2018-02-24 02:00:00,1167,308.0,02:00:00,2018-02-24,Saturday,February
2018-02-24 03:00:00,1166,312.0,03:00:00,2018-02-24,Saturday,February
2018-02-24 04:00:00,1165,305.0,04:00:00,2018-02-24,Saturday,February
2018-02-24 05:00:00,1164,309.0,05:00:00,2018-02-24,Saturday,February
2018-02-24 06:00:00,1163,322.0,06:00:00,2018-02-24,Saturday,February
2018-02-24 07:00:00,1162,351.0,07:00:00,2018-02-24,Saturday,February
2018-02-24 08:00:00,1161,344.0,08:00:00,2018-02-24,Saturday,February
2018-02-24 09:00:00,1160,328.0,09:00:00,2018-02-24,Saturday,February
2018-02-24 10:00:00,1159,236.0,10:00:00,2018-02-24,Saturday,February
2018-02-24 11:00:00,1158,128.0,11:00:00,2018-02-24,Saturday,February
2018-02-24 12:00:00,1157,90.0,12:00:00,2018-02-24,Saturday,February
2018-02-24 13:00:00,1156,132.0,13:00:00,2018-02-24,Saturday,February
2018-02-24 14:00:00,1155,143.0,14:00:00,2018-02-24,Saturday,February
2018-02-24 15:00:00,1154,100.0,15:00:00,2018-02-24,Saturday,February
2018-02-24 16:00:00,1153,156.0,16:00:00,2018-02-24,Saturday,February
2018-02-24 17:00:00,1152,187.0,17:00:00,2018-02-24,Saturday,February
2018-02-24 18:00:00,1151,131.0,18:00:00,2018-02-24,Saturday,February
2018-02-24 19:00:00,1150,261.0,19:00:00,2018-02-24,Saturday,February
2018-02-24 20:00:00,1149,288.0,20:00:00,2018-02-24,Saturday,February
2018-02-24 21:00:00,1148,307.0,21:00:00,2018-02-24,Saturday,February
2018-02-24 22:00:00,1147,312.0,22:00:00,2018-02-24,Saturday,February
2018-02-24 23:00:00,1146,316.0,23:00:00,2018-02-24,Saturday,February
2018-02-25 00:00:00,1145,316.0,00:00:00,2018-02-25,Sunday,February
2018-02-25 01:00:00,1144,325.0,01:00:00,2018-02-25,Sunday,February
2018-02-25 02:00:00,1143,326.0,02:00:00,2018-02-25,Sunday,February
2018-02-25 03:00:00,1142,359.0,03:00:00,2018-02-25,Sunday,February
2018-02-25 04:00:00,1141,346.0,04:00:00,2018-02-25,Sunday,February
2018-02-25 05:00:00,1140,342.0,05:00:00,2018-02-25,Sunday,February
2018-02-25 06:00:00,1139,320.0,06:00:00,2018-02-25,Sunday,February
2018-02-25 07:00:00,1138,333.0,07:00:00,2018-02-25,Sunday,February
2018-02-25 08:00:00,1137,193.0,08:00:00,2018-02-25,Sunday,February
2018-02-25 09:00:00,1136,91.0,09:00:00,2018-02-25,Sunday,February
2018-02-25 10:00:00,1135,148.0,10:00:00,2018-02-25,Sunday,February
2018-02-25 11:00:00,1134,253.0,11:00:00,2018-02-25,Sunday,February
2018-02-25 12:00:00,1133,169.0,12:00:00,2018-02-25,Sunday,February
2018-02-25 13:00:00,1132,153.0,13:00:00,2018-02-25,Sunday,February
2018-02-25 14:00:00,1131,110.0,14:00:00,2018-02-25,Sunday,February
2018-02-25 15:00:00,1130,101.0,15:00:00,2018-02-25,Sunday,February
2018-02-25 16:00:00,1129,108.0,16:00:00,2018-02-25,Sunday,February
2018-02-25 17:00:00,1128,66.0,17:00:00,2018-02-25,Sunday,February
2018-02-25 18:00:00,1127,64.0,18:00:00,2018-02-25,Sunday,February
2018-02-25 19:00:00,1126,62.0,19:00:00,2018-02-25,Sunday,February
2018-02-25 20:00:00,1125,63.0,20:00:00,2018-02-25,Sunday,February
2018-02-25 21:00:00,1124,74.0,21:00:00,2018-02-25,Sunday,February
2018-02-25 22:00:00,1123,86.0,22:00:00,2018-02-25,Sunday,February
2018-02-25 23:00:00,1122,83.0,23:00:00,2018-02-25,Sunday,February
2018-02-26 00:00:00,1121,71.0,00:00:00,2018-02-26,Monday,February
2018-02-26 01:00:00,1120,73.0,01:00:00,2018-02-26,Monday,February
2018-02-26 02:00:00,1119,59.0,02:00:00,2018-02-26,Monday,February
2018-02-26 03:00:00,1118,50.0,03:00:00,2018-02-26,Monday,February
2018-02-26 04:00:00,1117,86.0,04:00:00,2018-02-26,Monday,February
2018-02-26 05:00:00,1116,250.0,05:00:00,2018-02-26,Monday,February
2018-02-26 06:00:00,1115,309.0,06:00:00,2018-02-26,Monday,February
2018-02-26 07:00:00,1114,271.0,07:00:00,2018-02-26,Monday,February
2018-02-26 08:00:00,1113,162.0,08:00:00,2018-02-26,Monday,February
2018-02-26 09:00:00,1112,173.0,09:00:00,2018-02-26,Monday,February
2018-02-26 10:00:00,1111,220.0,10:00:00,2018-02-26,Monday,February
2018-02-26 11:00:00,1110,29.0,11:00:00,2018-02-26,Monday,February
2018-02-26 12:00:00,1109,2.0,12:00:00,2018-02-26,Monday,February
2018-02-26 13:00:00,1108,10.0,13:00:00,2018-02-26,Monday,February
2018-02-26 14:00:00,1107,43.0,14:00:00,2018-02-26,Monday,February
2018-02-26 15:00:00,1106,65.0,15:00:00,2018-02-26,Monday,February
2018-02-26 16:00:00,1105,63.0,16:00:00,2018-02-26,Monday,February
2018-02-26 17:00:00,1104,47.0,17:00:00,2018-02-26,Monday,February
2018-02-26 18:00:00,1103,30.0,18:00:00,2018-02-26,Monday,February
2018-02-26 19:00:00,1102,50.0,19:00:00,2018-02-26,Monday,February
2018-02-26 20:00:00,1101,40.0,20:00:00,2018-02-26,Monday,February
2018-02-26 21:00:00,1100,64.0,21:00:00,2018-02-26,Monday,February
2018-02-26 22:00:00,1099,131.0,22:00:00,2018-02-26,Monday,February
2018-02-26 23:00:00,1098,96.0,23:00:00,2018-02-26,Monday,February
2018-02-27 00:00:00,1097,52.0,00:00:00,2018-02-27,Tuesday,February
2018-02-27 01:00:00,1096,47.0,01:00:00,2018-02-27,Tuesday,February
2018-02-27 02:00:00,1095,72.0,02:00:00,2018-02-27,Tuesday,February
2018-02-27 03:00:00,1094,109.0,03:00:00,2018-02-27,Tuesday,February
2018-02-27 04:00:00,1093,197.0,04:00:00,2018-02-27,Tuesday,February
2018-02-27 05:00:00,1092,114.0,05:00:00,2018-02-27,Tuesday,February
2018-02-27 06:00:00,1091,42.0,06:00:00,2018-02-27,Tuesday,February
2018-02-27 07:00:00,1090,121.0,07:00:00,2018-02-27,Tuesday,February
2018-02-27 08:00:00,1089,162.0,08:00:00,2018-02-27,Tuesday,February
2018-02-27 09:00:00,1088,285.0,09:00:00,2018-02-27,Tuesday,February
2018-02-27 10:00:00,1087,162.0,10:00:00,2018-02-27,Tuesday,February
2018-02-27 11:00:00,1086,58.0,11:00:00,2018-02-27,Tuesday,February
2018-02-27 12:00:00,1085,28.0,12:00:00,2018-02-27,Tuesday,February
2018-02-27 13:00:00,1084,59.0,13:00:00,2018-02-27,Tuesday,February
2018-02-27 14:00:00,1083,56.0,14:00:00,2018-02-27,Tuesday,February
2018-02-27 15:00:00,1082,77.0,15:00:00,2018-02-27,Tuesday,February
2018-02-27 16:00:00,1081,82.0,16:00:00,2018-02-27,Tuesday,February
2018-02-27 17:00:00,1080,75.0,17:00:00,2018-02-27,Tuesday,February
2018-02-27 18:00:00,1079,91.0,18:00:00,2018-02-27,Tuesday,February
2018-02-27 19:00:00,1078,72.0,19:00:00,2018-02-27,Tuesday,February
2018-02-27 20:00:00,1077,84.0,20:00:00,2018-02-27,Tuesday,February
2018-02-27 21:00:00,1076,108.0,21:00:00,2018-02-27,Tuesday,February
2018-02-27 22:00:00,1075,188.0,22:00:00,2018-02-27,Tuesday,February
2018-02-27 23:00:00,1074,261.0,23:00:00,2018-02-27,Tuesday,February
2018-02-28 00:00:00,1073,270.0,00:00:00,2018-02-28,Wednesday,February
2018-02-28 01:00:00,1072,235.0,01:00:00,2018-02-28,Wednesday,February
2018-02-28 02:00:00,1071,317.0,02:00:00,2018-02-28,Wednesday,February
2018-02-28 03:00:00,1070,347.0,03:00:00,2018-02-28,Wednesday,February
2018-02-28 04:00:00,1069,362.0,04:00:00,2018-02-28,Wednesday,February
2018-02-28 05:00:00,1068,344.0,05:00:00,2018-02-28,Wednesday,February
2018-02-28 06:00:00,1067,355.0,06:00:00,2018-02-28,Wednesday,February
2018-02-28 07:00:00,1066,356.0,07:00:00,2018-02-28,Wednesday,February
2018-02-28 08:00:00,1065,349.0,08:00:00,2018-02-28,Wednesday,February
2018-02-28 09:00:00,1064,284.0,09:00:00,2018-02-28,Wednesday,February
2018-02-28 10:00:00,1063,208.0,10:00:00,2018-02-28,Wednesday,February
